Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
25	27.684195	6.571718	34.255913	21.112476	1000.0	0.4482536	3.5688033	26.577242	-1.7691817	52000	7.420778e-09	0.73398995	0.025807442	-0.08969182	0.72217053	0.06453114	0.59	1.0	48.151429414749146
26	25.77857	6.0415707	31.82014	19.737	1000.0	0.4567139	3.5788007	24.752132	-1.7457521	54000	1.37314204e-08	0.38762403	0.0226462	-0.07286811	0.72377884	0.04904735	0.5415	1.0	49.892982482910156
27	21.144833	0.17236137	21.317194	20.972471	1000.0	0.26576495	3.9029644	25.113628	-2.0338268	56000	-1.7747283e-08	0.39312398	0.0060450938	-0.2651307	0.7247898	0.02073881	0.309	1.0	51.64288544654846
28	21.643799	0.10706425	21.750864	21.536736	1000.0	-0.0053619384	3.737771	23.632158	-1.9412192	58000	-9.827316e-09	0.16717985	0.01844443	-0.0729277	0.72587156	0.048246	0.552	1.0	53.444183349609375
29	18.002342	1.4351492	19.43749	16.567192	1000.0	-0.08322464	4.1275387	26.213285	-1.8876541	60000	1.013279e-08	0.4572333	0.06473435	-0.17626083	0.72683567	0.14065482	0.7015	1.0	55.169602155685425
30	27.407227	1.077671	28.484898	26.329556	1000.0	-0.038075928	3.816665	25.449085	-1.8195488	62000	3.2126902e-08	0.7737257	0.13449939	-0.39937812	0.72811085	0.45118025	0.838	1.0	56.91156029701233
31	36.63817	1.0932541	37.731422	35.544914	1000.0	2.9454784	3.4957032	25.080215	-0.029159397	64000	-1.8626452e-10	2.2804565	0.12952365	-2.0466416	0.72900784	0.2216768	0.738	1.0	58.687954902648926
32	35.59307	4.925791	40.51886	30.667278	1000.0	4.5853944	3.3565612	25.586727	0.8658671	66000	-5.0127507e-08	7.7959614	0.065523975	-6.5426874	0.7304585	0.06571509	0.5855	1.0	60.40780997276306
33	24.609888	0.28352356	24.893412	24.326365	1000.0	4.2100563	2.9695163	22.90136	0.3505391	68000	-4.2080877e-08	8.151783	0.013628782	-7.4430966	0.73192525	0.05969917	0.539	2.0	62.15731692314148
34	29.354012	3.006259	32.36027	26.347754	1000.0	0.21781167	2.8713005	19.658197	-1.6490383	70000	-9.030104e-09	2.3367233	0.060701862	-1.5382307	0.73433715	0.1924856	0.758	1.0	63.965139389038086
35	35.248432	2.9464607	38.194893	32.30197	1000.0	-0.63148755	3.3852203	21.147657	-2.7985659	72000	2.9742719e-08	4.9412456	0.10598133	-4.309689	0.73573625	0.32496575	0.7925	1.0	65.70915842056274
36	39.950565	1.9942169	41.944782	37.95635	1000.0	-0.08110712	3.7043386	24.981049	-2.804303	74000	-6.970763e-08	3.8057208	0.12131704	-3.5037575	0.7370311	0.22869456	0.782	1.0	67.45281028747559
37	31.57255	1.3559704	32.92852	30.21658	1000.0	0.9001454	3.902428	26.392199	-3.8762915	76000	-2.3245812e-09	1.0164793	0.066961996	-0.39739358	0.7382701	0.1092102	0.689	1.0	69.2377872467041
38	24.627747	0.04122734	24.668974	24.58652	1000.0	0.587323	3.9838696	26.271423	-3.2386205	78000	6.80238e-09	0.57227063	0.039482404	-0.32959527	0.7392499	0.11337944	0.6555	1.0	71.0286877155304
39	29.450974	0.06215	29.513123	29.388823	1000.0	0.7901822	3.7641325	25.441898	-1.895712	80000	-4.4219197e-09	0.43964452	0.0387559	-0.2126177	0.73968	0.1007512	0.628	1.0	72.748774766922
40	30.307058	2.170805	32.477863	28.136253	1000.0	1.0199264	3.8223739	25.058468	-3.3842757	82000	2.2150576e-08	0.31873906	0.061998293	-0.07891992	0.73990405	0.16432495	0.71	1.0	74.53126573562622
41	38.12205	0.8229561	38.945007	37.299095	1000.0	1.0730278	3.1165586	21.80005	-0.80421007	84000	-7.996336e-09	0.4205365	0.06347079	-0.2848562	0.7399192	0.17204753	0.718	1.0	76.2985315322876
42	33.171852	0.42878914	33.600643	32.743065	1000.0	2.2710495	3.020173	23.408272	0.46870765	86000	-2.9012561e-08	1.3431206	0.04522066	-0.9768748	0.7395475	0.065807074	0.5245	1.0	78.0360095500946
43	33.32216	1.3079453	34.630104	32.014214	1000.0	1.5539358	2.9641519	22.702394	-0.73567265	88000	1.1175871e-09	0.482623	0.006853291	-0.095666826	0.73874146	0.035099324	0.308	2.0	79.77994441986084
44	35.359013	0.01984787	35.37886	35.339165	1000.0	0.9631845	2.8516283	22.293629	-0.38460445	90000	4.7534705e-09	0.42883506	0.0328112	-0.23985061	0.73694766	0.07251816	0.5685	1.0	81.6754698753357
45	32.933464	0.8758049	33.80927	32.05766	1000.0	1.0716814	3.3266048	24.83371	-1.4229865	92000	8.687377e-09	0.33219716	0.04003936	-0.1050989	0.7355233	0.06968989	0.58	1.0	83.48919749259949
46	36.7117	0.5595379	37.271236	36.15216	1000.0	0.95565647	2.8839004	22.783434	-0.43061763	94000	1.7732383e-08	0.36217758	0.026097653	-0.2547466	0.7337332	0.03703028	0.425	1.0	85.29119873046875
47	34.53761	0.28702545	34.824635	34.250584	1000.0	1.0638813	2.9367564	23.595936	-2.2276418	96000	1.7687679e-08	0.17387754	0.007821461	-0.07643624	0.7319831	0.01637072	0.2925	1.0	87.05506443977356
48	35.405518	1.7009411	37.106457	33.704575	1000.0	1.0710456	3.2528682	26.723412	-0.30500287	98000	1.3291836e-08	0.16130252	0.0028893773	-0.0599811	0.7300475	0.031576518	0.4375	1.0	88.85954713821411
49	37.3439	1.3655014	38.7094	35.978397	1000.0	1.158061	2.9706073	24.725092	-1.2379792	100000	-1.6458333e-08	0.3714349	0.02876368	-0.22869566	0.728526	0.09255568	0.5965	1.0	90.62942743301392
50	37.41762	0.7503433	38.167965	36.66728	1000.0	1.6960365	3.380289	26.895252	-0.06876226	102000	-2.0712614e-09	0.44896075	0.03526306	-0.33001012	0.72708493	0.1017193	0.61	1.0	92.34981441497803
51	39.231476	1.614893	40.846367	37.61658	1000.0	1.6906966	2.954379	24.536942	0.43287784	104000	-9.052456e-09	0.41951773	0.02653959	-0.2991427	0.7261177	0.08694646	0.6015	1.0	94.11700654029846
52	36.549995	1.380888	37.930885	35.16911	1000.0	2.1706927	3.1324615	28.289188	0.7053964	106000	-2.8818846e-08	0.70018446	0.014887934	-0.56763226	0.7252108	0.027257942	0.348	1.0	95.9262216091156
53	35.9493	0.15065765	36.099957	35.79864	1000.0	1.5583848	3.0064933	24.618938	0.24165286	108000	-3.9339065e-09	0.16915706	0.008966273	-0.059904292	0.7244375	0.039514165	0.448	1.0	97.72484636306763
54	36.874283	0.8802128	37.754494	35.99407	1000.0	1.0736613	2.9253318	25.209555	-0.057864368	110000	3.4451485e-08	0.42239746	0.017649995	-0.2675451	0.7246321	0.03627141	0.4395	1.0	99.55468654632568
55	35.265316	0.52684784	35.792164	34.73847	1000.0	1.4902971	3.3121042	26.84242	-0.154385	112000	-7.0557e-09	0.25506318	0.03178161	-0.15611342	0.7245396	0.0863495	0.636	1.0	101.27416443824768
56	38.137173	2.334877	40.47205	35.802296	1000.0	0.6106147	3.0920444	25.403368	-0.7114538	114000	3.618002e-08	0.6227758	0.04448272	-0.44494772	0.7244225	0.14505391	0.687	1.0	103.01777410507202
57	35.14258	1.2902222	36.4328	33.852356	1000.0	1.3028624	3.2138996	27.517548	-0.097668394	116000	-1.5459955e-08	0.15160556	0.06564796	-0.05769802	0.7243727	0.15323214	0.7225	1.0	104.8592541217804
58	37.308277	2.3762589	39.684536	34.93202	1000.0	0.5797407	3.3881104	26.189106	-1.2578435	118000	9.3877315e-09	0.5642286	0.041696478	-0.48099086	0.72434974	0.053016104	0.553	1.0	106.61905717849731
59	36.879284	2.3595734	39.238857	34.51971	1000.0	1.1601485	3.2867951	28.12425	-0.35858473	120000	-5.7816507e-09	0.080269486	0.010893625	-0.025798995	0.72436154	0.04998043	0.514	2.0	108.35888671875
60	37.504887	1.4184189	38.923306	36.086468	1000.0	1.500581	3.2068317	28.518412	-0.15695693	122000	-2.6002527e-09	0.16903307	0.012729764	-0.103898756	0.72354966	0.015852807	0.3	1.0	110.14813470840454
61	37.83907	0.75979614	38.598866	37.079273	1000.0	1.158914	3.1686645	27.233158	-0.26179147	124000	-1.554191e-08	0.05001121	0.010126886	-0.012928564	0.7228049	0.02472743	0.384	1.0	111.92566251754761
62	37.035267	0.89206696	37.927334	36.1432	1000.0	1.3565568	3.283256	27.22371	-0.29747748	126000	-2.3290514e-08	0.18386413	0.0071033835	-0.08935913	0.7223269	0.025705528	0.337	3.0	113.7064459323883
63	37.528267	0.015932083	37.544197	37.512333	1000.0	1.080147	3.16903	26.842659	-0.24039203	128000	4.0844082e-08	0.09962746	0.0021763262	-0.06771918	0.71972066	0.017415367	0.313	7.0	115.49649548530579
64	36.549305	1.4139938	37.9633	35.13531	1000.0	1.269801	3.1224608	26.854404	-0.32602847	130000	1.2069941e-08	0.07405452	0.002040007	-0.012532864	0.70977426	0.016731495	0.1795	1.0	117.2084789276123
65	35.520596	0.97096634	36.49156	34.54963	1000.0	1.6193193	3.0823917	26.091696	-0.012011766	132000	5.139224e-08	0.24342619	0.018209804	-0.16732025	0.7078019	0.044739734	0.486	6.0	118.98832416534424
66	36.36335	0.43962288	36.802975	35.92373	1000.0	1.031547	3.1146533	25.734444	-0.2065698	134000	2.7239322e-08	0.11520589	0.0046569286	-0.06425279	0.6964762	0.01970205	0.224	1.0	120.72400546073914
67	37.619274	0.48638153	38.105656	37.132893	1000.0	1.1146829	3.1932728	28.19465	-0.00031645596	136000	7.3686244e-09	0.07913052	-0.003921336	-0.036355082	0.6951789	0.015477607	0.092	7.0	122.48490452766418
68	35.8748	1.4078827	37.282684	34.46692	1000.0	1.1956394	3.332189	26.895702	-0.5768381	138000	-8.136034e-09	0.2035407	-0.010332417	-0.12213792	0.6847666	0.015575892	0.1365	49.0	124.54823851585388
69	37.365265	1.0570583	38.422325	36.30821	1000.0	1.0484253	3.2117188	28.371033	-0.15027803	140000	1.4007091e-09	0.110376276	0.0007452152	-0.039987147	0.6830688	0.020055627	0.35	12.0	126.38007140159607
70	37.66828	1.7883816	39.45666	35.879898	1000.0	1.1643379	3.3175776	27.299957	-0.19445127	142000	-2.6968774e-09	0.051443983	0.0016395542	-0.027826877	0.66882205	0.03331518	0.349	1.0	128.1195845603943
71	39.132133	2.104988	41.23712	37.027145	1000.0	1.3192432	3.2917035	29.212982	-0.61625916	144000	3.7550927e-09	0.17431468	0.020865107	-0.08471772	0.6669376	0.049859956	0.4895	1.0	129.92237877845764
72	39.24038	1.5771313	40.81751	37.663246	1000.0	1.2439201	3.4215636	28.670767	-0.728812	146000	-1.385808e-08	0.07571148	0.029100109	-0.03852757	0.66557026	0.06377879	0.5275	1.0	131.67447662353516
73	38.7984	0.87649345	39.674892	37.921906	1000.0	1.428988	3.2947984	27.547894	0.0077371	148000	1.0341406e-08	0.064839974	0.017520303	-0.041213665	0.66417027	0.0334047	0.431	1.0	133.42338252067566
74	38.441063	0.54711914	38.988182	37.893944	1000.0	1.6074352	3.2748806	27.99328	0.05597125	150000	2.9526651e-08	0.17768481	0.00064736704	-0.1153439	0.6635108	0.016543327	0.2665	2.0	135.1858470439911
75	39.212242	0.14509773	39.357338	39.067142	1000.0	1.1178474	3.464356	29.423462	-0.6864193	152000	5.8561564e-09	0.091656335	0.016568098	-0.06703876	0.6616715	0.04037572	0.5095	3.0	136.9159288406372
76	37.71677	0.6641846	38.380955	37.052586	1000.0	1.7458652	3.2713163	26.941961	-0.2716149	154000	-4.10676e-08	0.2803307	-0.004541067	-0.21940364	0.66005176	0.020029048	0.306	14.0	138.69579887390137
77	38.44863	2.1693993	40.61803	36.279232	1000.0	1.1988239	3.2441497	27.263958	-0.30736417	156000	-4.529953e-09	0.12061491	0.0240371	-0.061515555	0.6550057	0.051763617	0.533	2.0	140.52609300613403
78	39.50262	0.18016815	39.68279	39.322453	1000.0	1.4335886	3.2342737	26.944317	-0.34320775	158000	4.172325e-09	0.05090549	0.04204	-0.018951308	0.6545258	0.08543556	0.625	1.0	142.23723030090332
79	41.762463	1.3634529	43.125916	40.39901	1000.0	1.726303	3.2312605	28.076857	-0.015213713	160000	4.768372e-10	0.105316125	0.09006502	-0.037968084	0.6545445	0.15101798	0.7465	1.0	143.95799350738525
80	41.557014	1.0205631	42.57758	40.536453	1000.0	1.9509995	3.2839882	26.675652	0.06176816	162000	2.4199485e-08	0.1590315	0.09214114	-0.083365135	0.65450186	0.12712635	0.6895	1.0	145.75796818733215
81	42.27624	0.6706734	42.946915	41.605568	1000.0	2.141981	3.2212937	27.2194	-0.8230672	164000	1.4305115e-09	0.24958567	0.05627297	-0.07917544	0.65487695	0.12460872	0.621	1.0	147.47563362121582
82	41.269142	1.2273788	42.49652	40.041763	1000.0	2.2296088	3.0990217	28.05594	0.38058007	166000	1.2941658e-08	0.33433565	0.028791923	-0.2236827	0.65601116	0.03278731	0.3285	1.0	149.2477798461914
83	42.6591	0.64341354	43.302513	42.015686	1000.0	1.9522091	2.996078	24.324802	-0.49993598	168000	-3.1739473e-09	0.4190036	0.02156946	-0.30745918	0.656883	0.032236163	0.401	1.0	150.99681997299194
84	42.153923	0.09694481	42.250866	42.056976	1000.0	2.2737424	3.0196598	24.197144	0.26700228	170000	3.6656858e-09	0.26920187	0.032891415	-0.11094107	0.6575549	0.043773346	0.4075	1.0	152.73745918273926
85	39.2745	0.16525269	39.439754	39.10925	1000.0	1.6057827	3.08801	25.102148	-1.3258139	172000	6.6533685e-09	0.74067265	0.041955415	-0.566129	0.657683	0.09768859	0.5205	1.0	154.54764819145203
86	34.34587	2.2648811	36.610752	32.08099	1000.0	1.5197598	3.4338875	24.27272	-2.0728106	174000	-4.4703485e-09	0.4872879	0.055712927	-0.2249591	0.657589	0.07720939	0.5225	1.0	156.34883975982666
87	34.239166	1.0291786	35.268345	33.209988	1000.0	1.2801977	3.3806672	23.303648	-2.2951066	176000	-1.5497208e-09	0.2483444	0.07440621	-0.11996706	0.65736526	0.12786272	0.6595	1.0	158.14895343780518
88	33.82849	0.06870079	33.89719	33.75979	1000.0	1.1113354	3.9024982	26.245106	-2.3321843	178000	1.2367963e-09	0.20900446	0.0656574	-0.12738623	0.6568299	0.13144904	0.6515	1.0	160.0490119457245
89	36.602097	0.48247337	37.08457	36.119625	1000.0	1.3974998	3.848688	24.916346	-2.2176824	180000	-3.8146974e-09	0.15165052	0.07446174	-0.101218805	0.6561318	0.17410193	0.653	1.0	161.8966269493103
90	34.69455	1.0927181	35.787266	33.60183	1000.0	1.8304647	3.8961573	25.162014	-2.061454	182000	-7.033348e-08	0.46330968	0.06831959	-0.39445066	0.6556723	0.13555264	0.619	1.0	163.7152020931244
91	38.97764	0.37537384	39.353012	38.602264	1000.0	2.068755	3.7416277	25.872902	-1.2859349	184000	2.0354987e-08	0.11237646	0.055755496	-0.053148348	0.6553334	0.07333602	0.538	1.0	165.53946018218994
92	37.85766	0.28365898	38.141315	37.573997	1000.0	2.3741798	3.5849855	25.564323	-1.0682263	186000	-2.5749207e-08	0.3291668	0.00064998394	-0.2643633	0.655291	0.034083527	0.307	2.0	167.2949674129486
93	35.924664	0.6031914	36.527855	35.321472	1000.0	1.2404227	3.375679	22.53441	-1.739922	188000	1.8820167e-08	0.17943014	0.036341354	-0.14515033	0.65480644	0.06915373	0.4415	1.0	169.08145451545715
94	33.71766	0.71319777	34.43086	33.004463	1000.0	0.8887095	3.5203638	23.91655	-2.3373294	190000	3.751367e-09	0.19993825	0.020024683	-0.14360306	0.6544396	0.040156413	0.4115	1.0	170.88751411437988
95	34.926743	0.20962715	35.13637	34.717117	1000.0	1.1103501	3.624362	22.799076	-2.1454654	192000	6.7055224e-09	0.07635104	0.03372209	-0.03860184	0.6540348	0.0750591	0.4175	1.0	172.64433121681213
96	36.607346	1.3660259	37.973373	35.24132	1000.0	1.0356253	3.3174918	22.840103	-2.0652592	194000	9.983778e-09	0.13607104	0.021892626	-0.06451128	0.6533291	0.024436874	0.2775	1.0	174.4316430091858
97	36.149406	0.15781593	36.307224	35.991592	1000.0	1.0271555	3.4894853	24.011038	-2.0346072	196000	1.1026859e-08	0.06834154	0.017202232	-0.039655633	0.652699	0.026703369	0.34	1.0	176.3118896484375
98	38.0175	0.17871666	38.196217	37.838783	1000.0	1.4046295	3.4769707	23.784555	-1.8104364	198000	-2.2575259e-08	0.06980176	0.034511708	-0.005498074	0.65225613	0.09277028	0.481	1.0	178.10787534713745
99	39.965755	1.3775787	41.343334	38.588177	1000.0	1.4167289	3.3207018	23.339504	-1.7181176	200000	-1.9058586e-08	0.17562984	0.049241025	-0.052908264	0.65204847	0.120128386	0.5895	1.0	179.93496179580688
100	42.085323	0.5259857	42.61131	41.559338	1000.0	2.0091507	3.2140489	23.711826	-1.2034097	202000	3.606081e-09	0.2007921	0.08220496	-0.116761856	0.6523448	0.15977535	0.7425	1.0	181.93114137649536
101	42.44809	0.63381195	43.0819	41.814278	1000.0	1.363334	2.9624338	23.771029	-1.4992396	204000	-1.9818545e-09	0.3618027	0.11344151	-0.32567763	0.6528447	0.2595789	0.767	1.0	183.68869400024414
102	42.243504	0.735157	42.97866	41.508347	1000.0	1.9619117	3.2584472	25.350548	-1.0991322	206000	-3.1590461e-09	0.241705	0.12748209	-0.12542495	0.6532949	0.24198487	0.789	1.0	185.49123215675354
103	41.123367	1.622057	42.745426	39.501312	1000.0	1.2390032	2.9707408	25.072437	-1.2032515	208000	-2.1994113e-08	0.38033724	0.09851445	-0.28876254	0.6537061	0.20768252	0.7505	1.0	187.27770161628723
104	39.544678	0.1979351	39.742615	39.346745	1000.0	1.517567	3.3021815	25.944979	-1.335055	210000	1.1995435e-09	0.10534663	0.07394048	-0.05022929	0.6540291	0.09673032	0.6715	1.0	189.00053191184998
105	31.715237	0.11345482	31.828691	31.601782	1000.0	2.7151532	2.780779	22.490732	-0.62558514	212000	5.9306622e-08	2.4759274	0.029065456	-2.3300862	0.65396726	0.030179165	0.4225	1.0	190.86983942985535
106	31.275143	0.6604643	31.935606	30.614677	1000.0	1.9955176	1.678213	17.679937	-0.086558074	214000	-1.6584993e-08	0.38494632	0.028695082	-0.20784715	0.6542703	0.043697078	0.444	1.0	192.6654350757599
107	33.163177	1.6960545	34.85923	31.467121	1000.0	1.6635461	1.5981752	15.795248	0.25947458	216000	1.7977785e-08	0.28973258	0.0008684852	-0.13655986	0.65508854	0.0168789	0.2765	2.0	194.42264127731323
108	35.27536	2.5387783	37.814137	32.73658	1000.0	1.4436162	2.0448022	19.735472	-0.22462831	218000	4.4794753e-08	0.45553663	0.01475543	-0.22475915	0.6561049	0.029952103	0.4265	1.0	196.23756504058838
109	34.783333	2.5052338	37.288567	32.2781	1000.0	1.5281091	2.4510863	23.265919	-0.72103935	220000	-9.037555e-09	0.30876854	0.022316683	-0.1535581	0.6562619	0.047423996	0.4965	1.0	197.9500424861908
110	39.17172	0.17518616	39.346905	38.996532	1000.0	1.2364674	2.9265764	24.348883	-1.056961	222000	1.2390315e-08	0.27220932	0.032456644	-0.23050043	0.6565257	0.12148046	0.665	1.0	199.66185474395752
111	39.66381	0.20185089	39.86566	39.46196	1000.0	1.8118559	3.1002092	25.203978	-1.0695233	224000	6.3702466e-09	0.08068326	0.061969947	-0.053309463	0.65738	0.14090176	0.701	1.0	201.43351435661316
112	41.962303	0.31754875	42.27985	41.644753	1000.0	1.9585377	3.3000605	26.480183	-0.82323956	226000	-2.412498e-08	0.21256462	0.040519502	-0.11295062	0.6580871	0.07296872	0.5895	1.0	203.2097611427307
113	42.685516	0.56900597	43.254524	42.116512	1000.0	1.6442077	3.2061284	26.941788	-0.9278054	228000	-4.23193e-09	0.1288908	0.020095635	-0.048945837	0.65869945	0.044193342	0.4325	1.0	204.97079730033875
114	39.78648	0.62325287	40.409733	39.163227	1000.0	1.4044816	3.405271	26.904575	-1.1864169	230000	3.322959e-09	0.114633314	0.027216684	-0.0749273	0.6590702	0.060158752	0.5295	1.0	206.78827023506165
115	41.8406	1.1166191	42.95722	40.72398	1000.0	1.9259201	3.4685953	27.559977	-0.93849224	232000	-2.5331975e-08	0.34201893	0.035461932	-0.20115422	0.6592673	0.04732822	0.5275	1.0	208.50796723365784
116	40.14805	0.74066734	40.888718	39.407383	1000.0	1.3205345	3.3733006	26.63862	-1.136511	234000	1.6272068e-08	0.1441592	0.02527386	-0.0895419	0.6591502	0.046565484	0.4605	1.0	210.28614449501038
117	39.446564	0.00034523537	39.446907	39.446217	1000.0	1.7656003	3.436888	25.146233	-1.2656515	236000	-2.4054199e-08	0.097784095	0.011249742	-0.070234045	0.6589326	0.01724766	0.2585	1.0	212.04122519493103
118	40.42852	0.30680275	40.735325	40.12172	1000.0	1.5377451	3.467359	26.473667	-1.4619933	238000	-7.420778e-09	0.04413022	0.0040800455	-0.013405606	0.6587981	0.022734577	0.2185	3.0	213.87571096420288
119	39.395626	1.3625183	40.758144	38.033108	1000.0	1.6781164	3.347933	25.095974	-1.4194392	240000	-2.0042062e-08	0.058623545	-0.0033089067	-0.019241344	0.659386	0.020498106	0.2035	6.0	215.68281769752502
120	38.28588	0.51007843	38.79596	37.775803	1000.0	1.3060927	3.288835	24.79161	-1.6487123	242000	9.745359e-09	0.03876393	-0.0045217304	-0.01897773	0.6613468	0.015082643	0.1765	5.0	217.48933506011963
121	39.878983	0.28157997	40.16056	39.5974	1000.0	1.241331	3.4040806	25.940313	-1.4400489	244000	1.704693e-08	0.07695606	-0.006862798	-0.051395923	0.6654885	0.01788791	0.286	19.0	219.34106040000916
122	38.49945	0.23981857	38.73927	38.259632	1000.0	1.272572	3.4253635	25.818525	-1.5472324	246000	-2.1204352e-08	0.057548694	-0.019084385	-0.017948769	0.6472708	0.010427812	0.1035	79.0	221.63076901435852
