Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
63	35.135143	1.963239	37.829227	32.420586	1000.0	1.3251436	3.228605	27.965374	-0.054360688	256000	3.576279e-08	0.15407102	0.011204047	-0.062201172	0.71674883	0.051752403	0.4895	3.0	251.70533847808838
64	37.230915	1.0347662	38.685665	35.890347	1000.0	0.9926417	3.220153	27.07435	-0.4080493	260000	3.838539e-08	0.1136699	0.043082114	-0.068749286	0.71328974	0.15026514	0.71125	1.0	255.68217015266418
65	36.752594	1.7151542	38.069775	33.847385	1000.0	1.6365353	3.141989	27.362967	-0.108142525	264000	1.001358e-08	0.28665587	0.03870027	-0.1952028	0.71278614	0.055947304	0.5105	1.0	259.19221687316895
66	37.079887	1.4788096	39.15433	34.99103	1000.0	1.37947	3.3274798	27.895557	-0.20581242	268000	-1.2397766e-08	0.084918335	0.011634089	-0.016873173	0.71253	0.031351622	0.35275	1.0	263.65267300605774
67	39.57888	1.3910868	41.953342	38.511246	1000.0	1.4037536	3.1791224	28.922821	0.25369692	272000	5.364418e-10	0.103609964	0.038759742	-0.05324466	0.7125171	0.0789852	0.581	2.0	267.7877688407898
68	39.11917	1.6546199	41.49461	36.86524	1000.0	1.1855358	3.2824097	27.55153	-0.39770493	276000	-2.1457671e-09	0.13865882	0.044083755	-0.054024547	0.711601	0.05227045	0.5465	1.0	271.561537027359
69	37.417553	0.9661808	38.81501	36.125942	1000.0	1.338294	3.2948885	28.252682	-0.24620429	280000	3.528595e-08	0.0887443	0.014113762	-0.0502755	0.7111916	0.025263198	0.337	1.0	275.0178818702698
70	36.762257	0.9802593	38.331356	35.827778	1000.0	1.1614734	3.1589715	26.713907	-0.48228213	284000	1.26361845e-08	0.054925714	0.07227043	-0.015168756	0.71066016	0.16510363	0.717	3.0	278.61384654045105
71	38.56819	1.3374027	40.032604	37.01562	1000.0	1.3029135	3.0848095	26.884745	-0.26035887	288000	3.3378602e-09	0.0675715	0.07463362	-0.031041544	0.7041897	0.101538286	0.65475	1.0	282.4973006248474
72	39.380142	2.8957067	42.949425	35.939747	1000.0	1.6581782	3.1384258	28.244785	-0.1473794	292000	-1.45435335e-08	0.15355173	0.015844706	-0.083504625	0.70169616	0.019229267	0.32525	1.0	286.07922649383545
73	39.30899	0.6884565	40.13079	38.577087	1000.0	1.477113	3.1706889	27.917837	-0.18717274	296000	-3.3378602e-09	0.07397327	0.03572742	-0.009002328	0.6995005	0.09220007	0.62225	5.0	289.7205147743225
74	39.11939	0.7255782	40.22654	38.189926	1000.0	1.1883596	3.2417865	27.687763	-0.50780547	300000	-3.8146974e-09	0.085118115	0.08086598	-0.06291801	0.687472	0.1329826	0.70125	1.0	293.72969341278076
75	39.31695	0.66833204	40.30916	38.45723	1000.0	1.3576976	3.2864723	27.816557	-0.62243795	304000	2.9802323e-09	0.06526627	0.058807623	-0.02317765	0.6856215	0.10303289	0.60975	1.0	298.0452010631561
76	37.09309	1.0495684	38.06674	35.38863	1000.0	1.3255093	3.1722295	26.645529	-0.6963012	308000	-7.390976e-09	0.07337317	0.029144496	-0.032059174	0.6835937	0.0404552	0.45575	1.0	301.99030566215515
77	36.114407	1.7339928	38.153667	33.42132	1000.0	1.2870864	3.07026	25.822851	-0.570215	312000	-4.768372e-10	0.12986681	0.02136176	-0.063323945	0.6821047	0.054019142	0.513	2.0	306.23764276504517
78	37.075268	2.5775363	40.030476	32.93533	1000.0	1.2600851	3.0406237	28.017906	-0.60326785	316000	1.7166137e-08	0.0750551	0.053071417	-0.02605952	0.67775434	0.13326494	0.675	1.0	309.8785183429718
79	38.42816	0.739661	39.03434	37.162003	1000.0	1.3948481	2.9527204	27.050547	-0.56423104	320000	-8.225441e-09	0.0741158	0.04862155	-0.03848055	0.6753284	0.069991894	0.575	1.0	313.4973113536835
80	38.907154	1.6181966	41.445023	37.013103	1000.0	1.633188	3.0051045	26.507757	-0.078736424	324000	-8.8214875e-09	0.10789175	0.023638612	-0.03542842	0.6732083	0.048871364	0.524	2.0	317.1695578098297
81	37.74403	3.1092408	42.165874	34.73895	1000.0	1.495666	3.0472138	26.994198	-0.41692603	328000	6.437302e-09	0.08534174	0.02081554	-0.037853282	0.66932666	0.031539086	0.425	1.0	320.73232913017273
82	37.699364	1.2115332	39.024273	35.894768	1000.0	1.3281145	3.0647624	26.485329	-0.14410436	332000	-4.7683715e-09	0.05035487	0.012624511	-0.013971552	0.66780555	0.025391854	0.37075	1.0	324.3806200027466
83	36.431824	1.207592	37.678997	35.084103	1000.0	1.3172517	3.1052363	27.462057	-0.20607421	336000	-3.4570693e-09	0.049652718	0.01840149	-0.020101674	0.6660595	0.04098561	0.4495	2.0	327.9382703304291
84	38.40407	0.5501819	39.08436	37.73518	1000.0	1.1532702	3.0483983	26.548054	-0.22993767	340000	1.1920929e-09	0.07359439	0.042148624	-0.049691014	0.6616622	0.07889508	0.604	1.0	332.1559226512909
85	39.37831	0.41265866	39.8833	38.87458	1000.0	1.4062244	3.083807	26.886972	-0.2642618	344000	-1.0490417e-08	0.043340135	0.026044467	-0.00807514	0.65942377	0.034943398	0.421	1.0	337.19472098350525
86	39.07245	1.4138485	41.189095	37.212715	1000.0	1.414904	3.1360152	27.034058	-0.5659506	348000	3.3378602e-09	0.034430563	0.015539311	-0.015978817	0.65703887	0.028245501	0.411	1.0	341.74798035621643
87	40.15394	0.80868953	41.31343	39.073643	1000.0	1.6458414	3.0844152	26.727377	-0.5247703	352000	-1.3351441e-08	0.08921151	0.011186356	-0.04488136	0.65480345	0.0384188	0.41475	2.0	345.3419780731201
88	39.761166	0.5149527	40.643185	39.343525	1000.0	1.309673	3.2118816	28.11362	-0.8621342	356000	7.152557e-09	0.053581662	0.05510984	-0.015353534	0.6515045	0.100552835	0.63375	1.0	348.8395256996155
89	38.51715	0.4043908	38.916122	37.859097	1000.0	1.2631074	3.178333	27.27204	-0.93166125	360000	-7.1525574e-10	0.033897854	0.020852298	-0.010118462	0.6502262	0.024670059	0.38475	1.0	352.913640499115
90	37.70456	0.7946318	38.573704	36.870167	1000.0	1.2218863	3.199072	27.646576	-1.0850009	364000	-6.198883e-09	0.028788637	0.0148581	-0.011537654	0.64924926	0.035040557	0.38675	2.0	358.4915020465851
91	37.30591	0.6034414	38.280342	36.63292	1000.0	1.4459693	3.0925376	27.13117	-0.32617182	368000	5.841255e-09	0.10551497	0.02988405	-0.06702652	0.6467363	0.052020017	0.52925	1.0	363.39091777801514
92	38.345684	1.2539437	39.861614	36.417957	1000.0	1.5689952	3.0300589	27.927103	-0.47767937	372000	-1.66893e-08	0.09396027	0.023155356	-0.04275469	0.6452054	0.042971402	0.482	1.0	369.03885674476624
93	39.042225	0.6456858	39.70032	37.972054	1000.0	1.3064806	3.2207024	27.441189	-0.4522097	376000	-1.3351441e-08	0.052347533	0.0060851043	-0.030409802	0.6439104	0.016881952	0.25775	1.0	374.8450071811676
94	38.640793	1.0433244	39.577785	37.044945	1000.0	1.2438667	3.2482548	27.839787	-1.2228687	380000	-7.1525574e-10	0.07975485	0.007333031	-0.02202227	0.6427843	0.018445052	0.2965	1.0	380.7998585700989
95	37.605877	1.0590074	38.800827	35.925537	1000.0	1.3303199	3.361758	27.110912	-1.5600748	384000	-1.4781952e-08	0.063200675	0.0104095265	-0.02721509	0.64183617	0.024427809	0.32125	1.0	386.62567687034607
96	38.16244	0.77343476	39.208965	37.029827	1000.0	1.3384393	3.2590203	27.335026	-1.1379893	388000	-3.8146974e-09	0.06304813	0.0038422358	-0.0104607865	0.641484	0.016808145	0.21525	2.0	390.8707904815674
97	38.5995	0.787774	39.68261	37.604458	1000.0	1.070591	3.2108254	27.552292	-1.5839813	392000	8.5830685e-09	0.07553182	0.013627255	-0.037968084	0.6396737	0.030809067	0.367	1.0	395.0738730430603
98	37.95605	0.99350667	39.01346	36.946342	1000.0	1.0815271	3.3131087	26.830595	-1.3074278	396000	-2.3841857e-09	0.0439187	0.006534793	-0.019824095	0.63846225	0.026526794	0.23125	2.0	399.3934152126312
99	40.699036	0.98480946	42.27944	39.85213	1000.0	1.4217259	3.2979703	27.844625	-1.024847	400000	-3.6358834e-09	0.072927386	0.009162216	-0.03277383	0.63588464	0.01615285	0.2725	1.0	403.6522226333618
100	38.978737	0.43900162	39.6147	38.39706	1000.0	1.3524175	3.3259838	27.216103	-1.1339092	404000	1.5974045e-08	0.048936956	0.028927965	-0.018446872	0.6341404	0.049484976	0.506	2.0	407.26883268356323
101	40.919132	0.63853765	42.015636	40.429047	1000.0	1.3885324	3.278217	28.000597	-1.013498	408000	6.6757204e-09	0.051019326	0.019680483	-0.019202333	0.63126695	0.038395084	0.394	1.0	410.82969188690186
102	40.316532	1.3976605	41.872402	38.86553	1000.0	1.4680233	3.2837238	27.839602	-0.70242393	412000	1.4781952e-08	0.06585283	0.022218976	-0.025887627	0.6302159	0.03755054	0.46325	1.0	414.37545824050903
103	40.380188	0.9880175	41.87767	39.187294	1000.0	1.3222991	3.2705016	28.284275	-0.61229885	416000	-1.513958e-08	0.059900817	0.017352523	-0.018313382	0.62918496	0.020451954	0.27775	3.0	417.9157347679138
104	39.96711	1.6279604	42.578598	38.42889	1000.0	1.6549659	3.268514	28.44254	-0.40559864	420000	-2.4557114e-08	0.21267411	0.013234975	-0.12863117	0.6234175	0.030432746	0.382	1.0	421.4272322654724
105	37.72004	1.4029549	39.13636	35.77226	1000.0	1.2157768	3.1797237	25.92756	-1.0472556	424000	-1.1920929e-09	0.08008376	0.000955887	-0.048110195	0.6206803	0.02443164	0.319	2.0	424.8625078201294
106	38.16099	0.741198	39.130028	37.054638	1000.0	1.4990864	3.099695	25.86969	-0.51574445	428000	-1.5497207e-08	0.047236964	0.037424296	-0.023187857	0.61590016	0.080289595	0.5875	1.0	428.24114441871643
107	39.01637	1.5687551	40.549835	36.41804	1000.0	1.2407601	3.1043828	27.813023	-1.3959118	432000	3.4570693e-09	0.071309574	0.060452968	-0.037844457	0.6131337	0.13270956	0.64675	1.0	431.74246525764465
108	39.776184	0.5037255	40.1967	38.91673	1000.0	1.578093	3.1519885	26.856232	-0.50146437	436000	-5.066395e-09	0.06135672	0.061127663	-0.040071253	0.61038965	0.1183266	0.644	1.0	435.17483353614807
109	40.756245	0.7668672	41.96847	40.080402	1000.0	1.5544829	3.2170115	28.323107	-0.8185127	440000	5.4836273e-09	0.07039571	0.014832586	-0.035216942	0.60742134	0.020366672	0.27975	1.0	438.75460743904114
110	40.74372	0.82825375	41.839527	39.52398	1000.0	1.6304759	3.2668982	30.42575	-0.46337402	444000	-2.861023e-09	0.08000359	0.010959298	-0.031401783	0.60518605	0.030277578	0.38325	2.0	442.35789012908936
111	40.66833	1.7890538	42.671486	37.79683	1000.0	1.357231	3.3086936	28.879704	-0.8984655	448000	-1.3828277e-08	0.05913758	0.044174064	-0.027176771	0.60024697	0.08560993	0.61075	1.0	445.99497723579407
112	39.996735	0.68965775	40.68705	38.9843	1000.0	1.1880157	3.2571168	27.828985	-1.3340292	452000	2.1457673e-08	0.079823986	0.06304538	-0.04578049	0.5980708	0.11142204	0.638	1.0	449.6179749965668
113	38.34812	1.6612304	41.091137	36.701736	1000.0	1.0891159	3.2835584	28.542822	-1.8262372	456000	-8.5830685e-09	0.051705442	0.016907198	-0.028154656	0.595803	0.024036655	0.25675	1.0	453.02075004577637
114	36.867317	1.3319584	38.51044	35.091278	1000.0	1.1140478	3.3459666	27.63055	-1.2018502	460000	-2.861023e-09	0.040481668	0.009404047	-0.016701184	0.59370154	0.02380454	0.23625	2.0	456.40773725509644
115	39.28886	0.7354433	40.442043	38.404953	1000.0	1.3878176	3.2252457	26.316229	-0.7631763	464000	-9.298325e-09	0.053266987	0.011955015	-0.03177702	0.5891764	0.019935738	0.28875	1.0	459.9726712703705
116	40.62387	0.7839985	41.57688	39.610912	1000.0	1.4312022	3.216993	29.288507	-0.5105448	468000	3.5762786e-09	0.052011956	0.004565954	-0.02206801	0.5865663	0.01641162	0.25675	2.0	463.37962651252747
117	39.851326	0.9756372	41.394737	38.957367	1000.0	1.5456879	3.226484	27.551243	-0.66440004	472000	2.336502e-08	0.05125826	0.05827714	-0.020206038	0.58179295	0.097629234	0.6325	2.0	466.8279297351837
118	40.33783	1.1402473	42.293	39.454597	1000.0	1.371382	3.2361007	28.54645	-0.8258629	476000	-1.4066696e-08	0.062191065	0.07912422	-0.024248693	0.57732046	0.1152442	0.6805	1.0	470.2640645503998
119	41.159256	0.7097882	42.037273	40.39579	1000.0	1.5448562	3.3445692	29.710228	-0.6019192	480000	-3.3378602e-09	0.05196755	0.049926445	-0.017633729	0.5748739	0.0692273	0.53225	1.0	473.6686930656433
120	40.597847	0.6034024	41.313965	39.736153	1000.0	1.4997162	3.3762183	29.08555	-0.94683003	484000	5.722046e-09	0.046266586	0.05624083	-0.016738454	0.57266486	0.10239202	0.549	1.0	477.2509844303131
121	36.345078	1.3289742	38.14872	34.68631	1000.0	1.2954999	3.3479583	26.55148	-1.4958084	488000	-2.861023e-09	0.13229595	0.042000163	-0.085093394	0.5706708	0.06286694	0.45275	1.0	480.8003273010254
122	35.643913	1.810515	38.67921	33.906666	1000.0	1.2250923	3.5210865	27.316168	-1.593818	492000	-1.3113022e-09	0.10258716	0.09161237	-0.062018603	0.5687443	0.20861974	0.64675	2.0	484.2824013233185
