Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
123	278.17694	120.65988	412.91177	101.109146	771.25	25.29396	10.151529	58.84999	-5.655792	496000	1.45435335e-08	213.67517	-0.006091592	-85.27521	0.4537411	0.015281281	0.26725	3.0	1701.1749014854431
124	278.2773	127.36869	487.97318	122.344055	724.4	33.502705	7.9764504	58.610695	11.036607	500000	-1.001358e-08	163.34962	-0.006024878	-56.125076	0.4517377	0.017590774	0.267	3.0	1715.39617061615
125	361.60956	88.47354	450.63266	225.84315	912.25	39.5563	10.202705	67.83352	19.526396	504000	1.1444092e-08	193.7074	-0.0060142577	-87.91646	0.44926468	0.016423734	0.23425	3.0	1729.1888418197632
126	169.33171	103.63401	391.7102	59.527004	506.2857	33.254807	10.66454	65.58897	7.8952665	508000	1.704693e-08	231.01643	-0.009288679	-81.37428	0.44676995	0.022056926	0.289	3.0	1743.0496304035187
127	211.91248	131.54004	373.6186	1.4768074	692.8	28.469069	7.061709	50.167053	0.41835487	512000	-6.9141386e-09	221.69096	-0.006144323	-37.828598	0.44443727	0.023900287	0.28675	3.0	1757.2618806362152
128	280.5983	99.10357	387.52576	124.49538	870.75	23.883425	8.103182	52.064766	1.0932834	516000	-2.2649765e-08	199.39073	-0.065638155	-85.04743	0.4418802	0.015063335	0.32625	60.0	1772.7755982875824
129	300.39917	150.51602	401.37265	40.50955	801.5	29.616304	7.1299458	53.250355	2.6165075	520000	4.529953e-09	177.45718	-0.013564113	-89.66813	0.4280495	0.01946496	0.31125	4.0	1786.763748407364
130	384.61642	50.818394	454.31705	319.06378	983.5	31.140093	8.026748	58.985653	9.51367	524000	-5.960465e-11	189.67526	-0.009193881	-67.007904	0.42745218	0.020436881	0.2695	4.0	1801.1116197109222
131	418.97137	119.43542	558.2127	229.62917	929.25	44.108315	8.829425	67.28179	16.622606	528000	-1.9073486e-08	176.91132	-0.0093002515	-29.908447	0.4259539	0.01548529	0.2155	3.0	1814.9513149261475
132	207.63727	153.92137	397.4862	5.5123158	552.6667	39.47839	9.761901	63.648594	15.904943	532000	-1.3232231e-08	252.25685	-0.010449266	-86.430466	0.42447963	0.018324723	0.20375	3.0	1829.1019594669342
133	370.54697	148.88339	508.74075	119.54938	807.5	34.24757	5.8813024	58.383244	13.806733	536000	1.5735626e-08	230.31549	-0.008037208	-74.33064	0.42274517	0.016055264	0.1885	2.0	1842.8277955055237
134	357.71503	61.08993	442.63712	292.9783	921.25	37.90352	6.932919	61.571136	17.291431	540000	-9.536744e-10	105.10042	-0.003646247	-23.191902	0.4213115	0.017099278	0.18075	2.0	1857.0314428806305
135	365.59247	39.677803	427.684	317.12595	916.0	39.071156	5.686943	62.098698	21.500872	544000	-1.0251999e-08	151.0723	-0.006806163	-32.995834	0.41983303	0.016805626	0.28125	3.0	1871.0574810504913
136	236.09488	122.06886	384.9379	63.04234	614.2	37.36648	7.464594	65.96463	16.199457	548000	7.510185e-09	120.81088	-0.005939076	-33.399666	0.41758034	0.017553192	0.26725	3.0	1884.9062459468842
137	204.14748	149.32175	462.16763	4.8953724	534.1429	35.086132	6.360256	52.316597	12.5024805	552000	9.298325e-09	236.15994	-0.006983938	-39.79831	0.41544017	0.016650494	0.26775	3.0	1898.9187495708466
138	390.93005	68.61372	463.5053	282.5215	1000.0	32.663036	8.942143	59.52682	3.5283976	556000	4.2915342e-09	208.99432	-0.008050296	-112.39114	0.4132701	0.0173964	0.2425	3.0	1913.2002530097961
139	255.68147	198.60303	543.2553	57.222443	559.3333	38.187176	4.841641	55.874966	22.721687	560000	-9.059906e-09	319.69507	-0.007380455	-130.07486	0.41113028	0.016982555	0.22025	3.0	1926.5997576713562
140	350.61102	122.04782	539.20026	190.43683	731.0	44.78078	7.295909	61.031513	19.855373	564000	1.2278557e-08	184.26625	-0.009675006	-42.303436	0.40903467	0.022122487	0.27025	3.0	1941.6161720752716
141	348.43448	119.342415	438.33844	144.78749	811.0	41.37253	6.7687526	59.42553	10.170045	568000	-1.4305115e-09	150.59444	-0.007103737	-29.021889	0.40707594	0.020251898	0.2405	3.0	1955.766319513321
142	356.4156	213.79172	584.96545	12.605496	663.2	39.69274	6.0762763	54.55118	15.700067	572000	-1.3232231e-08	275.34644	-0.0064868494	-110.93144	0.4049125	0.017039655	0.29	4.0	1970.7971296310425
143	294.17657	137.02179	456.67178	108.41508	660.0	43.423557	13.32394	69.915764	6.6048036	576000	-1.9073487e-09	271.53632	-0.011684569	-128.8273	0.40190852	0.015098067	0.24625	3.0	1985.134470462799
144	305.04028	155.38298	504.72098	38.613014	799.2	38.708035	7.5900064	63.175686	15.707725	580000	-5.1259996e-09	182.49757	-0.008109524	-52.758972	0.3998181	0.017149353	0.3065	4.0	2002.1251447200775
145	469.2677	66.4546	550.2374	369.8885	1000.0	35.101734	9.147395	61.71652	9.430814	584000	-5.722046e-09	227.28	-0.007776588	-140.79303	0.396764	0.01809995	0.2575	4.0	2018.819456577301
146	320.83768	172.49529	458.80075	14.07914	728.4	48.5085	10.183808	81.41118	25.902805	588000	-1.1920929e-09	249.10327	-0.011589219	-115.23448	0.39355865	0.02095665	0.273	4.0	2034.6533315181732
147	359.0153	114.89599	553.5983	202.29002	771.0	39.685593	7.9174995	62.363567	13.874882	592000	6.6757204e-09	212.2439	-0.011991611	-48.179398	0.3903404	0.020536155	0.275	4.0	2049.685689687729
148	444.88992	109.30232	546.9222	260.64612	858.25	42.45821	9.431976	66.77183	10.428578	596000	4.2915342e-09	170.1358	-0.011224559	-80.057724	0.38715404	0.018438984	0.25175	3.0	2064.2332479953766
149	384.60675	130.98047	512.44226	187.78532	811.25	48.35772	8.9820175	66.94262	22.526533	600000	4.887581e-09	215.48302	-0.0033436848	-65.412415	0.3849239	0.019797975	0.2535	3.0	2078.6436240673065
150	361.8726	146.05843	500.87436	128.17215	815.5	41.463737	9.037069	65.30246	16.209015	604000	2.861023e-09	118.77581	-0.0067975554	-25.482964	0.38300577	0.022750553	0.26075	3.0	2094.1833775043488
151	410.82465	74.76443	530.6923	338.62906	831.75	41.8621	9.026768	65.67448	16.272514	608000	-4.529953e-09	126.43172	-0.0070555964	-29.663666	0.38103154	0.016678425	0.2485	3.0	2111.3122265338898
152	376.7669	56.695652	453.60406	316.65	831.0	43.021194	11.440828	66.91635	7.239586	612000	7.2717667e-09	169.79553	-0.00903705	-45.423607	0.37878713	0.018773533	0.282	4.0	2127.5562500953674
153	292.99573	170.07854	446.3021	45.247738	683.8	38.266945	8.45078	63.416004	14.469698	616000	-2.1457671e-09	187.06271	-0.01048471	-44.20703	0.37547785	0.018875964	0.25175	3.0	2142.0956423282623
154	322.40323	153.97275	483.03888	37.391518	683.0	39.96864	7.8700085	70.44803	17.122467	620000	-2.6226044e-09	200.60977	-0.006960543	-57.095947	0.37313956	0.01724054	0.2535	3.0	2156.3085145950317
155	434.18958	71.189514	530.8535	331.894	874.5	40.65221	8.025738	73.33857	13.066076	624000	3.3378602e-09	167.94101	-0.007450757	-43.729523	0.3708513	0.01897065	0.2825	4.0	2170.4770379066467
156	408.8071	80.49637	484.98264	280.27728	883.5	43.54174	9.998776	70.83173	16.090734	628000	-1.4305115e-09	172.92569	-0.010259498	-60.219955	0.36776403	0.020000549	0.2605	4.0	2184.911532640457
157	241.5281	200.43796	663.43134	34.800346	420.8889	52.044125	9.36515	75.305374	20.35477	632000	-3.0994416e-09	311.04095	-0.009584756	-94.78175	0.36472556	0.018608313	0.31225	4.0	2199.2866954803467
158	294.11353	208.77858	646.3321	53.48633	570.5714	45.1154	8.697007	65.855644	18.987812	636000	-1.07288365e-08	229.12584	-0.008817845	-57.54515	0.36191142	0.0171296	0.23525	3.0	2213.742570400238
159	365.2905	148.9848	515.64667	106.509315	745.2	49.724037	9.694253	75.18451	17.894186	640000	1.835823e-08	198.7981	-0.006156635	-54.331726	0.3601866	0.017290462	0.232	3.0	2227.540769338608
160	289.6445	135.77637	438.77322	54.437607	615.1667	44.49781	9.04465	68.67253	20.007896	644000	-2.503395e-09	226.8054	-0.009310319	-74.682846	0.35836646	0.0181597	0.28875	4.0	2241.6784908771515
161	300.47784	220.13925	657.1344	50.737762	553.2857	46.11044	11.294891	74.377	13.899642	648000	4.0233137e-09	262.2914	-0.009503726	-65.16078	0.35610467	0.015366201	0.24125	4.0	2255.7392041683197
162	259.0602	161.29408	498.21304	79.637634	519.6667	50.0055	10.726437	84.16023	23.245308	652000	1.6689301e-09	312.7851	-0.011338848	-116.56003	0.35395133	0.020703668	0.3145	4.0	2269.8921246528625
163	497.75946	117.58585	618.03296	314.0231	879.0	48.743664	11.507051	80.93015	4.743833	656000	-6.198883e-09	214.25667	-0.0070180614	-69.61946	0.35218963	0.016684784	0.211	3.0	2283.774494409561
164	411.71255	140.73828	619.48346	191.69028	757.6	49.735806	9.770985	78.57621	20.443974	660000	-6.3180923e-09	203.00696	-0.008646439	-45.225693	0.3511737	0.015060348	0.227	3.0	2298.0812215805054
165	320.60553	196.41708	569.288	22.82309	669.8	55.307056	5.9451084	73.43891	28.52288	664000	-2.3007393e-08	312.42688	-0.009314451	-178.75041	0.3501029	0.020400519	0.31775	4.0	2312.6052606105804
166	376.48062	167.9882	523.50366	92.8715	791.25	43.499798	11.579156	69.17169	9.804234	668000	5.9604646e-09	196.53363	-0.0070991195	-47.805008	0.3483172	0.019073298	0.22425	3.0	2326.551155567169
167	511.57376	32.386223	554.5033	478.12515	1000.0	44.042244	8.491571	67.52107	19.389338	672000	-4.887581e-09	149.76231	-0.005550105	-62.99981	0.34659728	0.019481359	0.291	3.0	2340.938719511032
168	495.61438	83.66567	571.103	355.30548	926.0	52.541187	6.8522015	71.60169	29.891626	676000	2.2053719e-09	189.56212	-0.012703169	-72.337234	0.34475708	0.021562792	0.25225	4.0	2355.7032907009125
169	403.8735	154.88293	539.92896	149.05356	771.0	55.864098	8.904833	76.55972	27.177818	680000	-1.0967255e-08	275.91016	-0.008520939	-156.38846	0.3422776	0.016915798	0.24125	3.0	2370.201771259308
170	507.34073	59.537277	604.89923	443.80432	1000.0	46.685925	8.348268	69.003815	21.996891	684000	-2.384186e-10	167.72919	-0.0077529913	-67.7213	0.34044984	0.015872965	0.2975	4.0	2384.571849346161
171	508.11517	58.11905	585.1325	424.6371	1000.0	48.64132	13.244053	79.556496	19.536222	688000	-4.887581e-09	184.78134	-0.012098265	-82.99239	0.33790755	0.017737284	0.27975	5.0	2398.905919075012
172	338.86685	215.06705	574.9823	44.88664	654.4	48.1248	9.332805	71.3359	15.168596	692000	-7.867813e-09	183.83987	-0.01080444	-25.346191	0.33440003	0.020618733	0.26275	4.0	2411.4457523822784
173	486.20645	148.60704	639.7163	255.44003	846.75	53.179108	7.3032136	68.89395	26.71417	696000	-6.6757204e-09	140.38808	-0.012493478	-32.881966	0.33134052	0.01743527	0.279	4.0	2425.890821456909
174	431.1577	184.33833	652.27875	140.31187	779.25	48.731487	11.722735	73.715965	26.377739	700000	-2.3841857e-09	119.184906	-0.0069230003	-24.970924	0.327819	0.016695252	0.2015	3.0	2439.76168012619
175	549.67163	79.930016	658.5264	437.38568	1000.0	54.773495	9.964285	74.469376	26.451258	704000	-4.768372e-10	112.442345	-0.009955867	-26.42266	0.3250728	0.018833634	0.2355	3.0	2454.511262655258
176	595.78107	105.02786	686.94226	420.10684	1000.0	55.618923	10.072339	75.77872	27.003538	708000	1.9073487e-09	174.59084	-0.0045817634	-35.5551	0.32225996	0.019225635	0.23625	3.0	2468.583417892456
177	573.6708	74.214005	691.9832	487.17593	1000.0	54.581383	12.24709	80.299866	22.044384	712000	2.026558e-09	158.46906	-0.00903478	-43.462288	0.31939438	0.017019296	0.269	3.0	2482.8635864257812
178	389.4658	274.79877	807.7095	73.866165	646.6	59.133945	13.282258	87.568	21.689753	716000	9.059906e-09	248.43831	-0.007554738	-87.20685	0.31641978	0.015919438	0.218	3.0	2496.8548069000244
179	495.8845	35.41259	535.2515	457.72278	1000.0	45.264423	17.423462	86.92182	15.70672	720000	-2.7418137e-09	191.5436	-0.007758728	-77.96594	0.31352443	0.017355446	0.2885	4.0	2510.9584124088287
180	540.7938	66.17249	632.94904	461.74005	1000.0	49.183228	11.177482	82.828415	23.985935	724000	2.4318695e-08	133.05222	-0.00855551	-40.880302	0.31045866	0.020609802	0.2105	3.0	2527.6265997886658
181	458.22568	91.71278	549.0637	316.52707	920.75	53.70437	15.771521	90.01948	26.683617	728000	-7.987023e-09	224.4141	-0.008954557	-70.686935	0.3083644	0.016869953	0.3015	4.0	2544.2903311252594
182	468.12506	197.32237	672.80884	142.15253	765.2	55.12587	17.88913	92.29082	15.001214	732000	-4.7683715e-09	197.90102	-0.007809702	-68.02109	0.30564463	0.015481636	0.22775	3.0	2560.4327244758606
183	452.60385	106.86231	574.3332	286.74228	874.0	50.231834	13.285427	82.96257	19.15994	736000	-1.0251999e-08	216.06741	-0.012282863	-80.134155	0.30363548	0.015900794	0.26375	5.0	2575.8886320590973
184	343.9118	116.23128	468.6776	143.58333	651.2	44.80143	11.592204	76.116554	15.485175	740000	-2.3841857e-09	349.75214	-0.009002373	-114.594086	0.3005283	0.019419227	0.26175	3.0	2593.1864490509033
185	529.7546	59.502914	589.33746	451.45135	1000.0	42.738743	16.313074	81.4745	7.35153	744000	-2.9563903e-08	224.75342	-0.007463598	-103.85076	0.29857105	0.024329288	0.2995	3.0	2609.563249349594
186	595.9018	113.50852	682.0307	401.24103	903.0	57.2219	12.190047	80.45565	24.077957	748000	-1.4781952e-08	225.95793	-0.0063770446	-43.170593	0.2965331	0.020009346	0.26875	3.0	2625.5715787410736
187	613.22284	118.09481	813.3454	525.5659	1000.0	61.274105	11.12338	92.445755	30.711943	752000	8.34465e-09	211.11421	-0.006931176	-42.789246	0.29468268	0.020903612	0.274	3.0	2640.1820118427277
188	678.13837	107.350426	784.42303	536.0875	1000.0	61.868797	15.035561	94.25597	23.551064	756000	-7.033348e-09	132.32474	-0.0050476855	-27.424736	0.29286173	0.018408695	0.271	4.0	2657.3729331493378
189	750.55304	115.31437	864.4585	602.7893	1000.0	69.79209	12.059536	92.06329	32.716965	760000	9.536744e-10	158.36008	-0.00875156	-41.819084	0.29053608	0.01688109	0.2675	4.0	2674.6921610832214
190	557.3595	71.38747	629.1049	450.4845	934.5	65.0588	15.804935	98.48272	31.497746	764000	2.0861625e-08	212.857	-0.011480842	-93.96825	0.2883682	0.024646001	0.2705	3.0	2689.359022140503
191	732.1895	122.53155	892.0478	604.71216	1000.0	63.469162	11.853408	86.51896	33.597343	768000	3.051758e-08	222.59964	-0.00806583	-113.8363	0.2865663	0.019619875	0.2395	3.0	2708.2870149612427
192	586.7512	181.92079	803.3362	349.16672	777.5	74.07375	12.940542	105.27291	35.782352	772000	-1.29044055e-08	360.12067	-0.008651058	-110.956665	0.2847937	0.016330013	0.23775	3.0	2724.5859925746918
193	462.10596	253.87721	773.2201	56.21333	623.4	66.772995	12.23808	93.64824	28.409191	776000	-6.198883e-09	373.44504	-0.004224301	-102.49701	0.28320217	0.016307881	0.24825	3.0	2738.133663892746
194	545.9055	147.00282	834.77	422.78613	793.8	61.145206	13.270945	87.991875	25.562317	780000	6.3180923e-09	340.82886	-0.0080538625	-114.53682	0.28181016	0.016305612	0.24	3.0	2752.0641751289368
195	564.5282	183.98618	754.7376	374.3888	902.0	63.4817	17.19008	93.87395	19.749239	784000	-3.71933e-08	247.37447	-0.00804066	-90.27048	0.28029826	0.020071942	0.2805	4.0	2766.475524187088
196	460.21075	210.492	724.1088	145.64514	732.2	59.787685	16.635937	95.090256	10.302893	788000	1.9788741e-08	223.80481	-0.012270356	-86.06856	0.27820763	0.015403297	0.24775	4.0	2779.301655769348
197	647.498	96.71049	771.7654	523.07214	1000.0	54.525448	14.66185	82.26278	-3.004725	792000	1.2159347e-08	183.4829	-0.0073777623	-79.852615	0.27597255	0.016334679	0.2355	3.0	2791.1253929138184
198	541.0034	309.2702	738.276	6.8765016	755.25	65.109764	13.493261	91.02199	30.767578	796000	3.2782554e-09	189.63167	-0.0066354913	-46.803436	0.27420738	0.017069023	0.252	3.0	2802.1956973075867
199	662.59357	153.954	867.52435	511.37247	1000.0	63.211796	18.605165	93.78652	-2.9693277	800000	-1.3947487e-08	250.95847	-0.004502349	-95.511215	0.27237946	0.015598057	0.2425	3.0	2815.9266493320465
